cat__Parental_Involvement_Low,cat__Parental_Involvement_Medium,cat__Access_to_Resources_Low,cat__Access_to_Resources_Medium,cat__Extracurricular_Activities_Yes,cat__Motivation_Level_Low,cat__Motivation_Level_Medium,cat__Internet_Access_Yes,cat__Parental_Education_Level_High School,cat__Parental_Education_Level_Postgraduate,cat__Learning_Disabilities_Yes,cat__Teacher_Quality_Low,cat__Teacher_Quality_Medium,cat__Family_Income_Low,cat__Family_Income_Medium,cat__Distance_from_Home_Moderate,cat__Distance_from_Home_Near,cat__Peer_Influence_Neutral,cat__Peer_Influence_Positive,remainder__Attendance,remainder__Hours_Studied,remainder__Previous_Scores,remainder__Tutoring_Sessions,Exam_Grade
0.6845836087413165,0.3154163912586835,0.0,0.6845836087413165,1.0,0.3154163912586835,0.6845836087413165,1.0,0.0,0.0,0.0,0.0,1.0,0.3154163912586835,0.6845836087413165,0.6845836087413165,0.0,0.3154163912586835,0.6845836087413165,90.0,25.161252478671848,90.68458360874132,0.0,distinction
0.6825992797813054,0.3174007202186946,0.0,1.0,1.0,0.0,0.6825992797813054,1.0,0.0,0.3174007202186946,0.0,0.3174007202186946,0.6825992797813054,0.0,0.6825992797813054,0.6825992797813054,0.3174007202186946,0.3174007202186946,0.6825992797813054,92.53920576174956,27.047797839343914,90.6825992797813,0.3174007202186946,distinction
0.0,0.12851145824261168,0.0,1.0,0.0,0.12851145824261168,0.8714885417573883,1.0,0.8714885417573883,0.12851145824261168,0.0,0.0,0.12851145824261168,1.0,0.0,0.12851145824261168,0.8714885417573883,0.0,1.0,74.25702291648523,22.02809166594089,94.25702291648523,1.1285114582426117,distinction
0.0,1.0,0.23748604236219983,0.0,0.7625139576378002,0.0,0.0,1.0,0.23748604236219983,0.7625139576378002,0.23748604236219983,0.0,1.0,0.7625139576378002,0.23748604236219983,1.0,0.0,0.0,1.0,70.0,22.812569788189002,52.4749720847244,0.7625139576378002,distinction
0.02108044388010022,0.9789195561198998,0.0,0.9789195561198998,0.9789195561198998,0.0,0.02108044388010022,1.0,0.02108044388010022,0.9789195561198998,0.0,0.9789195561198998,0.02108044388010022,0.02108044388010022,0.0,0.02108044388010022,0.9789195561198998,1.0,0.0,97.9578391122398,24.978919556119898,90.0632413316403,1.0210804438801002,distinction
0.0,1.0,0.613631862863193,0.0,0.38636813713680696,0.0,0.613631862863193,1.0,0.38636813713680696,0.613631862863193,0.0,0.0,0.38636813713680696,0.38636813713680696,0.0,0.0,1.0,0.0,0.38636813713680696,76.0,12.318208822820843,70.97721421722152,0.613631862863193,distinction
0.26725868514706175,0.7327413148529383,0.0,0.7327413148529383,1.0,0.0,0.7327413148529383,1.0,0.7327413148529383,0.0,0.26725868514706175,0.0,0.7327413148529383,0.26725868514706175,0.0,0.0,1.0,1.0,0.0,72.46548262970587,24.198223944558816,56.0,1.7327413148529383,distinction
1.0,0.0,0.0,0.5784888174897095,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.5784888174897095,0.0,0.0,1.0,0.4215111825102905,0.0,73.52906709506175,13.529067095061743,54.15697763497942,1.4215111825102906,distinction
0.09439747590385916,0.9056025240961408,0.9056025240961408,0.0,0.09439747590385916,0.0,0.0,1.0,0.9056025240961408,0.0,1.0,0.0,0.9056025240961408,0.09439747590385916,0.9056025240961408,0.9056025240961408,0.09439747590385916,0.09439747590385916,0.9056025240961408,70.09439747590386,19.283192427711576,54.188794951807715,0.09439747590385916,distinction
0.0,0.8742940934878843,0.8742940934878843,0.12570590651211566,1.0,0.8742940934878843,0.12570590651211566,1.0,0.8742940934878843,0.0,0.0,0.0,0.8742940934878843,0.8742940934878843,0.12570590651211566,0.0,0.0,0.0,1.0,75.25141181302423,22.25141181302423,64.86864684139096,2.1257059065121156,distinction
0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.4144340469683314,0.0,0.0,1.0,0.4144340469683314,0.5855659530316686,0.5855659530316686,0.4144340469683314,0.0,1.0,71.68452762425335,16.90103832877832,92.09896167122167,0.4144340469683314,distinction
0.0,0.0,0.23755547806089994,0.0,0.23755547806089994,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.23755547806089994,0.7624445219391001,0.7624445219391001,0.0,1.0,0.0,70.9502219122436,21.0,65.5248890438782,1.4751109561217999,distinction
0.09968776042550909,0.9003122395744909,0.0,0.09968776042550909,1.0,0.0,0.09968776042550909,1.0,0.9003122395744909,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.9003122395744909,75.50156119787246,15.501561197872455,62.20249791659593,0.09968776042550909,distinction
0.0,0.6648179907162709,0.3351820092837291,0.0,1.0,0.0,0.3351820092837291,1.0,0.6648179907162709,0.0,0.0,0.3351820092837291,0.6648179907162709,1.0,0.0,0.0,0.6648179907162709,0.3351820092837291,0.6648179907162709,75.32963598143255,17.675910046418647,63.33518200928373,1.0055460278511874,distinction
0.0,0.0,0.0,0.8947804447618303,0.10521955523816973,0.0,1.0,1.0,0.10521955523816973,0.0,0.0,0.0,0.10521955523816973,0.8947804447618303,0.0,0.10521955523816973,0.8947804447618303,1.0,0.0,86.63131733142902,18.31565866571451,59.78956088952366,2.0,distinction
0.0,0.0,0.0,0.32798023781946495,0.0,0.672019762180535,0.32798023781946495,0.32798023781946495,0.32798023781946495,0.672019762180535,0.0,0.0,0.672019762180535,0.32798023781946495,0.672019762180535,0.0,1.0,0.0,0.32798023781946495,70.63990118909733,24.360098810902677,94.67201976218054,0.32798023781946495,distinction
0.0,0.0,0.0,0.36457207929702806,1.0,0.0,0.6354279207029719,1.0,1.0,0.0,1.0,0.0,1.0,0.6354279207029719,0.0,1.0,0.0,0.36457207929702806,0.6354279207029719,62.63542792070297,8.458288317188112,84.89599088984161,1.0937162378910843,distinction
0.8057639182933313,0.19423608170666873,0.8057639182933313,0.0,1.0,0.0,0.0,1.0,0.19423608170666873,0.8057639182933313,0.0,0.0,0.19423608170666873,1.0,0.0,0.0,1.0,0.0,1.0,71.97118040853334,16.0,59.77694432682667,0.8057639182933313,distinction
0.17475133334781912,0.8252486666521809,0.8252486666521809,0.17475133334781912,0.17475133334781912,0.0,0.17475133334781912,1.0,0.8252486666521809,0.0,0.8252486666521809,0.0,1.0,0.17475133334781912,0.8252486666521809,0.8252486666521809,0.17475133334781912,0.0,0.8252486666521809,70.17475133334781,17.601989333217446,54.17475133334782,0.17475133334781912,distinction
0.0,1.0,0.0,0.13179692422102107,0.8682030757789789,1.0,0.0,1.0,0.13179692422102107,0.0,0.0,0.0,1.0,0.8682030757789789,0.13179692422102107,0.0,0.13179692422102107,1.0,0.0,90.39539077266306,18.86820307577898,88.1548430609057,0.26359384844204214,distinction
1.0,0.0,0.0,0.5858684854209016,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.5858684854209016,0.0,0.0,1.0,0.41413151457909836,0.0,73.4847890874746,13.48478908747459,54.171736970841806,1.4141315145790982,distinction
0.3021356046478557,0.6978643953521443,0.0,0.3021356046478557,0.6978643953521443,0.3021356046478557,0.0,1.0,0.3021356046478557,0.6978643953521443,0.0,0.0,1.0,1.0,0.0,0.6978643953521443,0.3021356046478557,0.0,1.0,70.0,23.39572879070429,52.30213560464786,1.0,distinction
0.26825035892231075,0.7317496410776893,0.26825035892231075,0.7317496410776893,0.7317496410776893,0.0,0.7317496410776893,1.0,0.7317496410776893,0.0,0.0,0.0,0.0,0.26825035892231075,0.0,0.0,1.0,0.7317496410776893,0.0,95.78099569293227,23.122247487543824,77.53650071784462,0.26825035892231075,distinction
0.0,1.0,0.000663720016495728,0.9993362799835043,1.0,0.0,0.9993362799835043,1.0,0.0,0.0,0.0,0.0,0.9993362799835043,0.0,1.0,1.0,0.0,0.0,1.0,74.99070791976906,14.002654880065982,94.99734511993401,0.001991160049487295,distinction
0.0,0.0,0.0,0.17533424137685993,1.0,0.17533424137685993,0.8246657586231401,0.8246657586231401,1.0,0.0,0.8246657586231401,0.0,1.0,0.8246657586231401,0.0,0.8246657586231401,0.17533424137685993,0.17533424137685993,0.8246657586231401,62.64933151724628,7.35066848275372,87.72065486210082,0.17533424137685993,distinction
1.0,0.0,0.0,0.01011443166083581,0.9898855683391642,0.01011443166083581,0.0,1.0,0.01011443166083581,0.0,0.9898855683391642,0.0,0.01011443166083581,1.0,0.0,0.0,1.0,0.9898855683391642,0.01011443166083581,70.98988556833916,22.0,55.96965670501749,1.0,distinction
0.148808714518176,0.851191285481824,1.0,0.0,0.148808714518176,0.0,0.0,1.0,0.851191285481824,0.148808714518176,0.851191285481824,0.0,0.851191285481824,0.148808714518176,0.851191285481824,0.851191285481824,0.148808714518176,0.0,1.0,70.14880871451818,18.55357385644547,54.74404357259088,0.148808714518176,distinction
1.0,0.0,0.7758722895441267,0.0,1.0,0.0,0.22412771045587332,1.0,0.0,0.7758722895441267,0.0,0.0,0.22412771045587332,0.7758722895441267,0.0,0.0,1.0,0.22412771045587332,0.7758722895441267,72.34476626273523,16.224127710455875,57.65523373726476,1.2241277104558734,distinction
0.0,1.0,0.5532163234917885,0.4467836765082115,0.4467836765082115,0.0,0.4467836765082115,1.0,1.0,0.0,0.5532163234917885,0.0,1.0,0.0,0.5532163234917885,0.5532163234917885,0.4467836765082115,0.4467836765082115,0.5532163234917885,71.34035102952464,21.680702059049267,54.89356735301642,0.893567353016423,distinction
0.0,1.0,0.5524997521895717,0.4475002478104283,1.0,0.0,0.4475002478104283,1.0,0.0,0.4475002478104283,0.0,0.0,0.4475002478104283,0.4475002478104283,0.5524997521895717,0.5524997521895717,0.4475002478104283,0.0,1.0,63.68500148686257,19.342500743431284,89.65749925656871,2.104999504379143,distinction
0.0,0.9550229196116685,0.9550229196116685,0.04497708038833148,0.04497708038833148,0.0,0.9550229196116685,1.0,0.04497708038833148,0.9550229196116685,0.04497708038833148,0.0,0.04497708038833148,0.0,0.0,0.04497708038833148,0.9550229196116685,0.04497708038833148,0.0,75.37032087456336,10.044977080388332,76.0,1.089954160776663,distinction
0.0,0.0,0.0,1.0,1.0,0.9196349080280742,0.0,0.08036509197192576,1.0,0.0,0.08036509197192576,0.0,1.0,0.0,0.0,0.08036509197192576,0.9196349080280742,1.0,0.0,61.08036509197193,9.160730183943851,76.91963490802807,1.1607301839438515,distinction
0.0,0.0,0.0,0.6888052621959908,0.6888052621959908,0.0,0.3111947378040092,1.0,0.6888052621959908,0.0,0.6888052621959908,0.3111947378040092,0.6888052621959908,0.0,0.3111947378040092,1.0,0.0,1.0,0.0,64.48955790243207,14.111947378040092,72.88805262195991,2.3776105243919816,distinction
0.7909418712191338,0.20905812878086616,0.0,0.7909418712191338,1.0,0.20905812878086616,0.7909418712191338,1.0,0.0,0.0,0.0,0.0,1.0,0.20905812878086616,0.7909418712191338,0.7909418712191338,0.0,0.20905812878086616,0.7909418712191338,90.0,26.118476840972203,90.79094187121913,0.0,distinction
0.0,1.0,0.15151779006626032,0.8484822099337397,1.0,0.0,0.15151779006626032,1.0,0.15151779006626032,0.8484822099337397,0.0,1.0,0.0,0.15151779006626032,0.0,0.0,1.0,0.8484822099337397,0.15151779006626032,98.0,25.757588950331304,90.45455337019878,1.0,distinction
0.9060190710443632,0.0,0.9060190710443632,0.0,0.09398092895563681,0.0,0.09398092895563681,1.0,0.09398092895563681,0.0,0.0,0.0,0.09398092895563681,0.9060190710443632,0.09398092895563681,0.0,1.0,0.0,0.0,87.2819427868669,17.624076284177452,79.65786650268946,1.2819427868669102,distinction
0.5415969227984869,0.4584030772015131,0.0,0.0,0.4584030772015131,0.0,0.5415969227984869,1.0,0.5415969227984869,0.0,0.5415969227984869,0.0,0.4584030772015131,0.0,1.0,0.0,1.0,0.5415969227984869,0.0,82.04243384921665,8.04075999638033,73.62479076839546,1.9168061544030262,distinction
0.0,0.6294237111171005,0.0,1.0,0.6294237111171005,0.0,1.0,1.0,0.3705762888828995,0.6294237111171005,0.0,0.0,0.6294237111171005,1.0,0.0,0.0,1.0,0.0,1.0,69.5940340221803,21.0,90.2234577332974,1.0,distinction
0.0,0.2569142846922934,0.0,0.2569142846922934,0.7430857153077066,0.2569142846922934,0.7430857153077066,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.2569142846922934,0.0,90.77074285407689,15.027657138769174,83.43085715307707,3.4861714306154132,distinction
0.0,0.0,0.8008026879785246,0.0,0.8008026879785246,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.8008026879785246,0.1991973120214754,0.1991973120214754,0.0,1.0,0.0,73.2032107519141,21.0,64.39839462404295,2.601605375957049,distinction
0.3678775715509769,0.6321224284490231,0.6321224284490231,0.0,0.6321224284490231,0.0,1.0,1.0,1.0,0.0,0.0,0.6321224284490231,0.3678775715509769,1.0,0.0,0.3678775715509769,0.6321224284490231,0.3678775715509769,0.6321224284490231,97.26424485689805,27.792734570694137,93.0,1.3678775715509768,distinction
0.0,0.5035135112979966,0.5035135112979966,0.4964864887020034,0.4964864887020034,0.4964864887020034,0.5035135112979966,0.5035135112979966,0.4964864887020034,0.5035135112979966,0.0,0.0,0.4964864887020034,0.0,0.0,0.0,1.0,0.4964864887020034,0.0,68.55270266946995,9.503513511297996,76.496486488702,1.0,distinction
0.060108556078395825,0.0,0.0,1.0,0.060108556078395825,0.060108556078395825,0.9398914439216042,1.0,0.9398914439216042,0.060108556078395825,0.0,0.0,0.0,0.9398914439216042,0.0,0.0,1.0,0.0,1.0,74.54097700470557,20.69945721960802,93.8797828878432,1.0601085560783958,distinction
0.9159349625111537,0.0,0.9159349625111537,0.0,0.0840650374888463,0.0,0.0840650374888463,1.0,0.0840650374888463,0.0,0.0,0.0,0.0840650374888463,0.9159349625111537,0.0840650374888463,0.0,1.0,0.0,0.0,87.25219511246654,17.663739850044614,79.58845526242192,1.2521951124665387,distinction
0.0,0.38454857961559397,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.38454857961559397,0.615451420384406,77.46093721654034,18.692708522306436,95.15364573884678,1.3845485796155939,distinction
1.0,0.0,0.0,0.807308905307032,0.19269109469296797,0.807308905307032,0.19269109469296797,0.19269109469296797,0.0,0.0,0.807308905307032,0.0,0.19269109469296797,0.807308905307032,0.0,0.0,1.0,0.19269109469296797,0.807308905307032,87.49501576899142,25.07308905307032,52.19269109469297,2.0,distinction
0.3936138830169472,0.0,0.0,0.6063861169830528,0.6063861169830528,0.0,1.0,1.0,0.3936138830169472,0.0,0.3936138830169472,0.0,0.6063861169830528,0.0,0.3936138830169472,0.0,1.0,0.3936138830169472,0.6063861169830528,84.27663340379664,16.425544467932212,73.7872277660339,2.2127722339661053,distinction
0.3225366457600266,0.6774633542399734,0.6774633542399734,0.3225366457600266,1.0,0.0,1.0,1.0,0.6774633542399734,0.0,0.0,0.6774633542399734,0.3225366457600266,0.6774633542399734,0.3225366457600266,0.3225366457600266,0.6774633542399734,0.0,1.0,95.41970683391979,29.354926708479947,92.35492670847995,0.6774633542399734,distinction
1.0,0.0,0.4742296633167745,0.5257703366832255,1.0,0.0,0.5257703366832255,1.0,0.0,0.4742296633167745,0.0,0.0,0.5257703366832255,1.0,0.0,0.0,1.0,0.0,0.4742296633167745,71.0,13.371148316583874,56.8969186532671,1.0,distinction
0.0,0.0,0.7181017379560225,0.2818982620439775,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.7181017379560225,0.0,0.7181017379560225,0.2818982620439775,0.0,0.0,0.7181017379560225,0.2818982620439775,74.84569478613193,21.845694786131933,62.02671216569216,3.0,distinction
0.0,0.41854605207137574,0.0,1.0,0.5814539479286243,0.41854605207137574,0.5814539479286243,1.0,0.41854605207137574,0.0,0.0,0.0,1.0,0.0,0.41854605207137574,0.0,1.0,0.41854605207137574,0.5814539479286243,90.67418420828551,18.0,74.25563815621413,2.5814539479286243,distinction
0.9477695820321482,0.05223041796785177,0.9477695820321482,0.05223041796785177,0.0,0.05223041796785177,0.0,1.0,0.05223041796785177,0.0,0.0,0.0,0.05223041796785177,0.9477695820321482,0.05223041796785177,0.0,1.0,0.05223041796785177,0.0,87.3133825078071,18.0,78.84330874609644,1.0522304179678517,distinction
0.0,0.053697078599306836,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.9463029214006932,0.0,1.0,0.0,0.9463029214006932,0.9463029214006932,0.053697078599306836,1.0,0.0,66.37587955019515,25.0,55.053697078599306,3.8926058428013866,distinction
1.0,0.0,0.8937542915304395,0.1062457084695605,1.0,0.0,0.1062457084695605,1.0,0.0,0.8937542915304395,0.0,0.0,0.1062457084695605,1.0,0.0,0.0,1.0,0.0,0.8937542915304395,71.0,15.468771457652197,58.57501716612176,1.0,distinction
0.0,0.17367163695433985,0.8263283630456602,0.0,1.0,0.17367163695433985,0.0,1.0,0.8263283630456602,0.0,0.0,0.0,0.17367163695433985,0.17367163695433985,0.0,0.0,0.8263283630456602,0.17367163695433985,0.8263283630456602,94.95797017827397,26.43695526741094,96.61062690436528,0.8263283630456602,distinction
0.0,1.0,0.0,0.6901710706043321,1.0,0.0,0.6901710706043321,1.0,0.6901710706043321,0.30982892939566786,0.0,0.0,1.0,0.30982892939566786,0.0,0.30982892939566786,0.6901710706043321,0.6901710706043321,0.30982892939566786,72.070513211813,24.690171070604332,54.76068428241733,1.690171070604332,distinction
0.0,0.6455958727498087,0.6455958727498087,0.3544041272501913,1.0,0.3544041272501913,0.0,0.6455958727498087,0.3544041272501913,0.0,0.0,0.0,0.3544041272501913,0.0,0.6455958727498087,0.6455958727498087,0.3544041272501913,0.3544041272501913,0.6455958727498087,61.0,14.810362854748277,86.03834221849732,2.291191745499617,distinction
0.0,0.0,0.10794113979030595,0.892058860209694,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.10794113979030595,0.0,0.10794113979030595,0.892058860209694,0.0,0.0,0.10794113979030595,0.892058860209694,76.67617658062908,23.676176580629082,57.75558797853214,3.0,distinction
0.0,0.7328774528838984,0.0,1.0,0.7328774528838984,0.0,1.0,1.0,0.2671225471161016,0.7328774528838984,0.0,0.0,0.7328774528838984,1.0,0.0,0.0,1.0,0.0,1.0,68.86985782981272,21.0,89.60273528269661,1.0,distinction
0.49164451243540774,0.0,0.0,0.49164451243540774,1.0,1.0,0.0,1.0,0.5083554875645923,0.49164451243540774,0.0,0.0,0.5083554875645923,0.0,0.5083554875645923,0.0,0.49164451243540774,0.0,0.49164451243540774,83.0,19.558488412952144,90.47493353730623,1.4916445124354079,distinction
0.0,0.9918317924636303,0.0,0.00816820753636971,0.9918317924636303,0.0,0.00816820753636971,1.0,0.9918317924636303,0.0,0.0,0.0,0.9918317924636303,1.0,0.0,0.0,1.0,0.00816820753636971,0.9918317924636303,76.0816820753637,16.01633641507274,62.97549537739089,0.01633641507273942,distinction
0.7338920438307008,0.26610795616929916,0.0,1.0,0.7338920438307008,0.7338920438307008,0.26610795616929916,1.0,0.26610795616929916,0.7338920438307008,0.0,0.0,0.0,0.26610795616929916,0.0,0.0,1.0,0.26610795616929916,0.7338920438307008,83.0,15.7338920438307,93.3305397808465,2.0,distinction
0.0,0.833191659785454,0.0,0.16680834021454605,1.0,0.0,0.16680834021454605,1.0,0.16680834021454605,0.833191659785454,0.16680834021454605,0.0,1.0,0.833191659785454,0.16680834021454605,1.0,0.0,0.16680834021454605,0.833191659785454,69.33276663914181,24.166808340214548,52.50042502064364,1.5004250206436383,distinction
0.5732096278060806,0.42679037219391935,0.42679037219391935,0.5732096278060806,0.5732096278060806,0.0,0.5732096278060806,1.0,0.42679037219391935,0.0,0.42679037219391935,0.0,1.0,0.5732096278060806,0.42679037219391935,0.42679037219391935,0.5732096278060806,0.0,0.42679037219391935,70.57320962780608,14.414322977551354,54.57320962780608,0.5732096278060806,distinction
0.0,0.3512648611242658,0.0,0.3512648611242658,0.6487351388757342,0.3512648611242658,0.6487351388757342,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.3512648611242658,0.0,91.05379458337279,15.405059444497063,82.48735138875735,3.2974702777514686,distinction
0.0,1.0,0.0,0.727268470452434,0.27273152954756597,0.727268470452434,0.0,1.0,0.727268470452434,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.727268470452434,0.0,91.63634235226218,13.36356399769138,74.90907388180973,2.272731529547566,distinction
0.0,1.0,0.0,0.3662459128096637,0.6337540871903363,1.0,0.0,1.0,0.3662459128096637,0.0,0.0,0.0,1.0,0.6337540871903363,0.3662459128096637,0.0,0.3662459128096637,1.0,0.0,91.098737738429,18.633754087190336,84.8725572206647,0.7324918256193274,distinction
0.0,1.0,0.14050730310859327,0.8594926968914067,1.0,0.0,0.8594926968914067,1.0,0.0,0.8594926968914067,0.0,0.0,0.8594926968914067,0.8594926968914067,0.14050730310859327,0.14050730310859327,0.8594926968914067,0.0,1.0,66.15695618134843,20.57847809067422,88.42152190932578,1.2810146062171865,distinction
0.5570489892520673,0.44295101074793275,0.44295101074793275,0.0,0.44295101074793275,0.0,1.0,1.0,1.0,0.0,0.0,0.44295101074793275,0.5570489892520673,1.0,0.0,0.5570489892520673,0.44295101074793275,0.5570489892520673,0.44295101074793275,96.88590202149587,26.6577060644876,93.0,1.5570489892520674,distinction
0.0,1.0,0.5614383779331243,0.0,1.0,0.5614383779331243,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.43856162206687566,0.0,1.0,75.43856162206687,19.368630267598746,64.68431513379937,1.1228767558662487,distinction
0.8490437591785968,0.0,0.0,0.15095624082140324,1.0,0.0,0.15095624082140324,1.0,0.15095624082140324,0.0,1.0,0.0,0.15095624082140324,0.8490437591785968,0.15095624082140324,0.15095624082140324,0.8490437591785968,1.0,0.0,70.24521879589298,22.45286872246421,55.8490437591786,1.4528687224642098,distinction
0.0,1.0,0.5563542512014277,0.4436457487985723,1.0,0.0,0.4436457487985723,1.0,0.0,0.0,0.0,0.0,0.4436457487985723,0.0,1.0,1.0,0.0,0.0,1.0,67.21104048318001,16.22541700480571,92.7745829951943,1.669062753604283,distinction
0.0,1.0,0.0,0.08125269519574851,1.0,0.0,0.08125269519574851,1.0,0.08125269519574851,0.9187473048042515,0.0,0.0,1.0,0.9187473048042515,0.0,0.9187473048042515,0.08125269519574851,0.08125269519574851,0.9187473048042515,70.24375808558725,24.081252695195747,52.325010780782996,1.0812526951957486,distinction
